id,instruction_target_image,instruction_prompt,source,translate,category,object,,
edit_844,image_edit_magic_data/image_844.png,make the dog a cat,image_edit_meta,把狗变成猫,Local,狗,,
edit_845,image_edit_magic_data/image_845.png,replace the girl with a boy,image_edit_meta,请将女孩换成男孩。,Local,女孩,,
edit_846,image_edit_magic_data/image_846.png,cover the unicorns with glitter,image_edit_meta,用闪光粉覆盖独角兽。,Addition,无修改物体,,
edit_847,image_edit_magic_data/image_847.png,coat the girl in a yellow jacket,image_edit_meta,请给女孩穿上一件黄色的夹克。,Addition,无修改物体,,
edit_848,image_edit_magic_data/image_848.png,put a golden crown on the woman's head,image_edit_meta,请为这位女士戴上金色的王冠。,Addition,无修改物体,,
edit_849,image_edit_magic_data/image_849.png,make her clothes orange,image_edit_meta,把她的衣服染成橙色。,Local,她的衣服,,
edit_850,image_edit_magic_data/image_850.png,replace the cathedral with a giant pineapple,image_edit_meta,请将大教堂替换为一个巨大的菠萝。,Local,大教堂,,
edit_851,image_edit_magic_data/image_851.png,make the suit sparkly,image_edit_meta,让这套西装闪闪发光,Local,这套西装,,
edit_852,image_edit_magic_data/image_852.png,make the car pink,image_edit_meta,把汽车涂成粉色。,Local,汽车,,
edit_853,image_edit_magic_data/image_853.png,change her shirt to green,image_edit_meta,请把她的衬衫换成绿色。,Local,衬衫,,
edit_854,image_edit_magic_data/image_854.png,color the mirror frame gold,image_edit_meta,将镜子的边框涂成金色。,Local,镜子的边框,,
edit_855,image_edit_magic_data/image_855.png,change the sari to a modern dress,image_edit_meta,把纱丽改换成现代连衣裙,Local,纱丽,,
edit_856,image_edit_magic_data/image_856.png,paint the woman's shirt purple,image_edit_meta,把女人的衬衫涂成紫色。,Local,女人的衬衫,,
edit_857,image_edit_magic_data/image_857.png,color the blanket orange,image_edit_meta,请将毯子涂成橙色。,Local,毯子,,
edit_858,image_edit_magic_data/image_858.png,colorize the woman's face with a golden tone,image_edit_meta,请用金色调为女士的脸部上色。,Local,女士的脸部,,
edit_859,image_edit_magic_data/image_859.png,dye her hair a vibrant purple,image_edit_meta,把她的头发染成鲜艳的紫色。,Local,头发,,
edit_860,image_edit_magic_data/image_860.png,cover the girl with a veil,image_edit_meta,用面纱遮住女孩。,Addition,无修改物体,,
edit_861,image_edit_magic_data/image_861.png,fill the glasses with candy canes,image_edit_meta,请用拐杖糖装满玻璃杯。,Addition,无修改物体,,
edit_862,image_edit_magic_data/image_862.png,make the woman's hair blonde,image_edit_meta,把女人的头发染成金色。,Local,女人的头发,,
edit_863,image_edit_magic_data/image_863.png,fill the couple's clothes with polka dots,image_edit_meta,请将这对夫妇的衣服上添满波点。,Local,衣服,,
edit_864,image_edit_magic_data/image_864.png,make him smile,image_edit_meta,让他笑,Local,他,,
edit_865,image_edit_magic_data/image_865.png,make the cake pink,image_edit_meta,请把蛋糕做成粉色。,Local,蛋糕,,
edit_866,image_edit_magic_data/image_866.png,add a Santa hat to the man,image_edit_meta,请给这位男士加上一顶圣诞帽。,Addition,无修改物体,,
edit_867,image_edit_magic_data/image_867.png,remove the bird,image_edit_meta,请把那只鸟移走。,Remove,鸟,,
edit_868,image_edit_magic_data/image_868.png,get rid of the blue stripe,image_edit_meta,去掉蓝色条纹,Remove,蓝色条纹,,
edit_869,image_edit_magic_data/image_869.png,get rid of the tattoos,image_edit_meta,去掉纹身,Remove,纹身,,
edit_870,image_edit_magic_data/image_870.png,remove one of the women,image_edit_meta,请移除其中一名女性。,Remove,一名女性,,
edit_871,image_edit_magic_data/image_871.png,remove the statue,image_edit_meta,移除雕像,Remove,雕像,,
edit_872,image_edit_magic_data/image_872.png,remove the cat,image_edit_meta,把猫删除,Remove,猫,,
edit_873,image_edit_magic_data/image_873.png,remove the water bottle,image_edit_meta,取下水瓶,Remove,水瓶,,
edit_874,image_edit_magic_data/image_874.png,remove the beard and the cap,image_edit_meta,摘掉胡须和帽子,Remove,胡须，帽子,,
edit_875,image_edit_magic_data/image_875.png,remove the cockatiel,image_edit_meta,请把鸡尾鹦鹉移走。,Remove,鸡尾鹦鹉,,
edit_876,image_edit_magic_data/image_876.png,get rid of the flower,image_edit_meta,扔掉那朵花,Remove,花,,
edit_877,image_edit_magic_data/image_877.png,without the village,image_edit_meta,删除村庄,Remove,村庄,,
edit_878,image_edit_magic_data/image_878.png,get rid of the painting,image_edit_meta,扔掉那幅画,Remove,那幅画,,
edit_879,image_edit_magic_data/image_879.png,remove the sunglasses and the glass of whiskey,image_edit_meta,请摘下墨镜和手中的威士忌酒杯。,Remove,墨镜，威士忌酒杯。,,
edit_880,image_edit_magic_data/image_880.png,get rid of the robot,image_edit_meta,去掉机器人,Remove,机器人,,
edit_881,image_edit_magic_data/image_881.png,remove the yellow sneakers,image_edit_meta,请把黄色的运动鞋拿走。,Remove,黄色的运动鞋,,
edit_882,image_edit_magic_data/image_882.png,remove the red coat,image_edit_meta,请把红色的外套脱掉。,Remove,红色的外套,,
edit_883,image_edit_magic_data/image_883.png,eliminate the dragon,image_edit_meta,消灭龙,Remove,龙,,
edit_884,image_edit_magic_data/image_884.png,remove the sunset,image_edit_meta,移除日落,Remove,日落,,
edit_885,image_edit_magic_data/image_885.png,get rid of the car,image_edit_meta,处理掉汽车,Remove,汽车,,
edit_886,image_edit_magic_data/image_886.png,remove the bow,image_edit_meta,请把这个蝴蝶结拿掉。,Remove,蝴蝶结,,
edit_887,image_edit_magic_data/image_887.png,remove the dog,image_edit_meta,把狗弄走,Remove,狗,,
edit_888,image_edit_magic_data/image_888.png,erase the face masks,image_edit_meta,摘掉口罩,Remove,口罩,,
edit_889,image_edit_magic_data/image_889.png,remove the barn owl,image_edit_meta,请把仓鸮赶走。,Remove,仓鸮,,
edit_890,image_edit_magic_data/image_890.png,remove the bun and the picnic,image_edit_meta,把面包和野餐拿开,Remove,面包，野餐,,
edit_891,image_edit_magic_data/image_891.png,get rid of the young man,image_edit_meta,摆脱那个年轻人,Remove,年轻人,,
edit_892,image_edit_magic_data/image_892.png,remove the jacket,image_edit_meta,脱掉夹克,Remove,夹克,,
edit_893,image_edit_magic_data/image_893.png,without the glasses,image_edit_meta,请摘下眼镜,Remove,眼镜,,
edit_894,image_edit_magic_data/image_894.png,remove the Pomeranian,image_edit_meta,请把那只博美犬移走。,Remove,博美犬,,
edit_895,image_edit_magic_data/image_895.png,remove the mango salsa,image_edit_meta,请去掉芒果莎莎酱。,Remove,芒果莎莎酱,,
edit_896,image_edit_magic_data/image_896.png,remove the male,image_edit_meta,移除雄性,Remove,雄性,,
edit_897,image_edit_magic_data/image_897.png,remove the shoes,image_edit_meta,脱鞋,Remove,鞋,,
edit_898,image_edit_magic_data/image_898.png,get rid of the woman's long blond hair,image_edit_meta,摆脱那个女人的长金发,Remove,女人的长金发,,
edit_899,image_edit_magic_data/image_899.png,cover her with a blanket,image_edit_meta,用毯子盖住她。,Addition,无修改物体,,
edit_900,image_edit_magic_data/image_900.png,paint the pendant gold,image_edit_meta,将吊坠涂成金色。,Local,吊坠,,
edit_901,image_edit_magic_data/image_901.png,make her hair long,image_edit_meta,使她的头发变长,Local,头发,,
edit_902,image_edit_magic_data/image_902.png,change the horns to wings,image_edit_meta,将喇叭换成翅膀,Local,喇叭,,
edit_903,image_edit_magic_data/image_903.png,make the skirt purple,image_edit_meta,把裙子做成紫色。,Local,裙子,,
edit_904,image_edit_magic_data/image_904.png,replace the turban with a crown,image_edit_meta,用王冠取代头巾,Local,头巾,,
edit_905,image_edit_magic_data/image_905.png,give the man a superhero cape.,image_edit_meta,请给这位男士一件超级英雄斗篷。,Addition,无修改物体,,
edit_906,image_edit_magic_data/image_906.png,make her top bright pink,image_edit_meta,请把她的上衣翻译成鲜亮的粉红色。,Local,她的上衣,,
edit_907,image_edit_magic_data/image_907.png,add a big smile on each girl's face,image_edit_meta,在每个女孩的脸上增添灿烂的笑容。,Local,女孩的脸,,
edit_908,image_edit_magic_data/image_908.png,make the man's hair green,image_edit_meta,把那个男人的头发染成绿色。,Local,男人的头发,,
edit_909,image_edit_magic_data/image_909.png,dye the hair blonde,image_edit_meta,染成金发,Local,头发,,
edit_910,image_edit_magic_data/image_910.png,make her hair long,image_edit_meta,使她的头发变长,Local,头发,,
edit_911,image_edit_magic_data/image_911.png,change the color of the shirt to green,image_edit_meta,将衬衫的颜色改为绿色。,Local,衬衫,,
edit_912,image_edit_magic_data/image_912.png,color the window blue,image_edit_meta,请把窗户涂成蓝色。,Local,窗户,,
edit_913,image_edit_magic_data/image_913.png,make the dress green,image_edit_meta,把裙子做成绿色。,Local,裙子,,
edit_914,image_edit_magic_data/image_914.png,make the young man's shorts neon green,image_edit_meta,把年轻人的短裤染成霓虹绿。,Local,年轻人的短裤,,
edit_915,image_edit_magic_data/image_915.png,replace diamonds with rubies,image_edit_meta,用水晶替换钻石,Local,钻石,,
edit_916,image_edit_magic_data/image_916.png,paint her shirt green,image_edit_meta,把她的衬衫涂成绿色。,Local,她的衬衫,,
edit_917,image_edit_magic_data/image_917.png,replace mango with strawberry,image_edit_meta,将芒果替换为草莓,Local,芒果,,
edit_918,image_edit_magic_data/image_918.png,paint the workers' vests neon green,image_edit_meta,将工人们的背心涂成霓虹绿色。,Local,工人们的背心,,
edit_919,image_edit_magic_data/image_919.png,replace the bunny dolls with real bunnies,image_edit_meta,请将兔子玩偶换成真兔子。,Local,兔子玩偶,,
edit_920,image_edit_magic_data/image_920.png,make the waterfall green.,image_edit_meta,让瀑布变绿。,Local,瀑布,,
edit_921,image_edit_magic_data/image_921.png,paint the foundation blue,image_edit_meta,将基金会涂成蓝色,Local,基金会,,
edit_922,image_edit_magic_data/image_922.png,paint the woman's hair blue,image_edit_meta,将女人的头发染成蓝色。,Local,女人的头发,,
edit_923,image_edit_magic_data/image_923.png,replace the young woman with a potato,image_edit_meta,请将这位年轻女子换成一个土豆。,Local,年轻女子,,
edit_924,image_edit_magic_data/image_924.png,replace the pickled plum with a slice of pizza,image_edit_meta,请将腌梅子换成一片披萨。,Local,腌梅子,,
edit_925,image_edit_magic_data/image_925.png,make the dress pink,image_edit_meta,把裙子做成粉色。,Local,裙子,,
edit_926,image_edit_magic_data/image_926.png,dye the dog's fur blue,image_edit_meta,把狗的毛染成蓝色。,Local,狗的毛,,
edit_927,image_edit_magic_data/image_927.png,fill the man's hoodie and hat with blue,image_edit_meta,请将这个男人的连帽衫和帽子填充成蓝色。,Local,连帽衫和帽子,,
edit_928,image_edit_magic_data/image_928.png,cover the woman with a colorful scarf,image_edit_meta,用一条彩色围巾遮住这位女士。,Addition,无修改物体,,
edit_929,image_edit_magic_data/image_929.png,sprinkle the teddy bear with glitter,image_edit_meta,给泰迪熊撒上闪光粉,Local,泰迪熊,,
edit_930,image_edit_magic_data/image_930.png,paint the cabriolet pink,image_edit_meta,把敞篷车漆成粉色,Local,敞篷车,,
edit_931,image_edit_magic_data/image_931.png,make the fairy's wings sparkly,image_edit_meta,让精灵的翅膀闪闪发光,Local,精灵的翅膀,,
edit_932,image_edit_magic_data/image_932.png,make the soccer ball blue,image_edit_meta,请把足球涂成蓝色。,Local,足球,,
edit_933,image_edit_magic_data/image_933.png,fill the plants with colorful flowers,image_edit_meta,用五彩缤纷的花朵装点植物。,Addition,无修改物体,,
edit_934,image_edit_magic_data/image_934.png,color the book red,image_edit_meta,把书涂成红色。,Local,书,,
edit_935,image_edit_magic_data/image_935.png,replace the backpack with a fishing rod,image_edit_meta,将背包换成钓鱼竿。,Remove,背包,,
edit_936,image_edit_magic_data/image_936.png,put a coat on the girl,image_edit_meta,给女孩穿上外套。,Addition,无修改物体,,
edit_937,image_edit_magic_data/image_937.png,cover the french bulldog with confetti,image_edit_meta,用五彩纸屑覆盖法国斗牛犬,Addition,无修改物体,,
edit_938,image_edit_magic_data/image_938.png,make the stroller golden,image_edit_meta,请将婴儿车涂成金色。,Local,婴儿车,,
edit_939,image_edit_magic_data/image_939.png,fill his shirt with rainbow colors,image_edit_meta,请将他的衬衫填满彩虹色。,Local,他的衬衫,,
